体育,小学,六年级,远足登山,3ac13ef3c44911e68c346c40088d4cd6|3b00fee6c44911e68be46c40088d4cd6|3b3d2600c44911e688436c40088d4cd6|3b7b714fc44911e68ec76c40088d4cd6|3bb763a3c44911e6bf766c40088d4cd6|3bf3ad80c44911e6b1066c40088d4cd6
体育,小学,四年级,乒乓球,3c2e0797c44911e682246c40088d4cd6|3c68d917c44911e687016c40088d4cd6|3ca41e73c44911e6800b6c40088d4cd6
体育,小学,四年级,体操,3ce0e282c44911e6acc06c40088d4cd6|3d1d896bc44911e6a4726c40088d4cd6|3d5a45d1c44911e698076c40088d4cd6|3d95cba3c44911e6b1ed6c40088d4cd6|3dd15b21c44911e6ac2b6c40088d4cd6
体育,小学,四年级,大自然种的游戏,3e0df707c44911e69c9e6c40088d4cd6|3e45e00ac44911e6bbb66c40088d4cd6
体育,小学,四年级,奔跑游戏,3e7f5b63c44911e6b65a6c40088d4cd6|3eb97240c44911e6b16c6c40088d4cd6
体育,小学,四年级,小足球,3ef62168c44911e693956c40088d4cd6|3f3398f3c44911e691036c40088d4cd6|3f71266bc44911e6bcd26c40088d4cd6|3fab0947c44911e6852c6c40088d4cd6
体育,小学,四年级,武术,3fe7a600c44911e6b2a16c40088d4cd6|403466a1c44911e680ac6c40088d4cd6|4070854ac44911e690506c40088d4cd6|40b3abd7c44911e690046c40088d4cd6
体育,小学,四年级,独轮车,40ed19cac44911e6b80f6c40088d4cd6|412b869ec44911e681936c40088d4cd6|4167c757c44911e695416c40088d4cd6
体育,小学,四年级,球类游戏,41a52094c44911e6b5be6c40088d4cd6|41e30ff8c44911e6b9ca6c40088d4cd6|42214187c44911e68b606c40088d4cd6|425b7b6ec44911e6a14c6c40088d4cd6|429838d9c44911e6bbee6c40088d4cd6
体育,小学,四年级,短式网球,42d67970c44911e6b3e96c40088d4cd6|43166b73c44911e691d26c40088d4cd6|4357f035c44911e68ec26c40088d4cd6
体育,小学,四年级,篮球,4396f2eec44911e6b9f26c40088d4cd6|43d2b411c44911e6bf506c40088d4cd6|440d95a8c44911e69d356c40088d4cd6|4448e5cfc44911e69a806c40088d4cd6|4484e100c44911e6b9616c40088d4cd6|44bf212ec44911e6902c6c40088d4cd6
体育,小学,四年级,舞蹈,44fbef33c44911e6b56d6c40088d4cd6|453af7a6c44911e6831b6c40088d4cd6|45750928c44911e6913b6c40088d4cd6|45b1a13ac44911e6a6eb6c40088d4cd6|45ede5abc44911e6ae5d6c40088d4cd6|4641784fc44911e6b0336c40088d4cd6
体育,小学,四年级,身体活动游戏,469284dec44911e680146c40088d4cd6|46ce4ba3c44911e6aa226c40088d4cd6|470719abc44911e6b9ed6c40088d4cd6|473fbc61c44911e69b4d6c40088d4cd6|4777b7d4c44911e6b1136c40088d4cd6
体育,高中,必修全一册,第一章第一节自觉参与体育锻炼,47b41fd9c44911e687136c40088d4cd6|47f747ccc44911e688ae6c40088d4cd6|483c955ec44911e6858a6c40088d4cd6|487fe366c44911e68cb66c40088d4cd6
体育,高中,必修全一册,第一章第二节全面发展体能与科学锻炼,48c2a8ccc44911e68d296c40088d4cd6|4908a02ec44911e693fc6c40088d4cd6|4948ee35c44911e6b4936c40088d4cd6|498caffdc44911e6ac4d6c40088d4cd6|49cd7e91c44911e680e06c40088d4cd6|4a0e66f0c44911e6b8536c40088d4cd6|4a538514c44911e680706c40088d4cd6|4a957f45c44911e6b6516c40088d4cd6|4ad92a8cc44911e6935d6c40088d4cd6
体育,高中,必修全一册,第七章第一节选项学习注意事项,4b27cd7dc44911e69ca86c40088d4cd6|4b7091d9c44911e6b3ac6c40088d4cd6|4be162b5c44911e6965a6c40088d4cd6
体育,高中,必修全一册,第七章第七节新兴运动项目,4c462d99c44911e6864a6c40088d4cd6|4c8f40e6c44911e6a8036c40088d4cd6|4cd2767dc44911e6940e6c40088d4cd6
体育,高中,必修全一册,第七章第三节球类运动,4d0f20e1c44911e6a8a86c40088d4cd6|4d4dff38c44911e68b4c6c40088d4cd6|4d8abf17c44911e685dd6c40088d4cd6|4dc9468cc44911e6817a6c40088d4cd6|4e049d38c44911e692106c40088d4cd6|4e418edcc44911e6844f6c40088d4cd6|4e7f8763c44911e68df96c40088d4cd6|4ebe84d1c44911e6922b6c40088d4cd6|4efde275c44911e6b0dd6c40088d4cd6|4f3b587ac44911e691796c40088d4cd6|4f76c159c44911e6b90e6c40088d4cd6|4fb3f619c44911e698236c40088d4cd6
体育,高中,必修全一册,第七章第二节掌握运动技能的形成规律,4ff30417c44911e689af6c40088d4cd6|50318a9cc44911e694406c40088d4cd6|506f6dabc44911e6968e6c40088d4cd6|50aaffa8c44911e6a9b06c40088d4cd6|50e9c078c44911e6a5566c40088d4cd6|51280e9ec44911e69f7d6c40088d4cd6
体育,高中,必修全一册,第七章第五节武术运动,5167ad11c44911e6a0d36c40088d4cd6|51a6a0bac44911e691106c40088d4cd6|51e3f69cc44911e6906a6c40088d4cd6|522c60f8c44911e6ae8c6c40088d4cd6|5267f44ac44911e684c16c40088d4cd6|52a1984fc44911e6b49c6c40088d4cd6|52ddbabac44911e6b59d6c40088d4cd6
体育,高中,必修全一册,第七章第六节游泳运动,531c8deec44911e680976c40088d4cd6|5354adb5c44911e6bf356c40088d4cd6|5391453ac44911e6b2246c40088d4cd6|53cdeb99c44911e69a1b6c40088d4cd6|5409baf5c44911e6abda6c40088d4cd6
体育,高中,必修全一册,第七章第四节体操运动,5447d87ac44911e6909d6c40088d4cd6|5484e045c44911e6835d6c40088d4cd6|54c62254c44911e6a44f6c40088d4cd6|55048d78c44911e6839b6c40088d4cd6|55479b17c44911e699526c40088d4cd6|5587680fc44911e68b9f6c40088d4cd6|55c81ed1c44911e6b6f16c40088d4cd6|56051a07c44911e682ad6c40088d4cd6|564267a8c44911e6bfd86c40088d4cd6
体育,高中,必修全一册,第三章第一节体育学习的目标设置,5682eb5cc44911e68e416c40088d4cd6|56c48e19c44911e68ff16c40088d4cd6|5707872ec44911e6a08f6c40088d4cd6|574ae775c44911e688b76c40088d4cd6|57909923c44911e6b59e6c40088d4cd6
体育,高中,必修全一册,第三章第三节体育与情绪的调控,57d05059c44911e6bb6e6c40088d4cd6|581454bac44911e69aec6c40088d4cd6|5860621cc44911e684a46c40088d4cd6|58a1904ac44911e6bae96c40088d4cd6|58e4f68ac44911e688d96c40088d4cd6
体育,高中,必修全一册,第三章第二节体育与自尊自信的培养,59265c91c44911e6aedc6c40088d4cd6|59672a0fc44911e6996e6c40088d4cd6|59a9d566c44911e683626c40088d4cd6
体育,高中,必修全一册,第三章第五节保持性心理健康,59ecfe2ec44911e697656c40088d4cd6|5a2e07cac44911e6943d6c40088d4cd6|5a6e48eec44911e6b6116c40088d4cd6|5ab19aebc44911e6bd9e6c40088d4cd6|5af84da8c44911e6b2ad6c40088d4cd6|5b37be54c44911e6aac06c40088d4cd6
体育,高中,必修全一册,第三章第四节体育与意志品质的培养,5b799a7dc44911e69eed6c40088d4cd6|5bb7264cc44911e68d476c40088d4cd6|5bf8a717c44911e6b1486c40088d4cd6|5c36add9c44911e6b7546c40088d4cd6|5c771c54c44911e6a8346c40088d4cd6
体育,高中,必修全一册,第二章第一节生活方式对健康的影响,5cb8f3d9c44911e68b816c40088d4cd6|5cfcc494c44911e69f716c40088d4cd6|5d3db135c44911e6891c6c40088d4cd6|5d7ea633c44911e689e86c40088d4cd6|5dc692d9c44911e68d756c40088d4cd6
体育,高中,必修全一册,第二章第三节环境对健康的影响,5e0bafa8c44911e6b8306c40088d4cd6|5e59087ac44911e6822a6c40088d4cd6|5e9bd83ac44911e6a0206c40088d4cd6|5ee0f214c44911e693836c40088d4cd6
体育,高中,必修全一册,第二章第二节营养与运动,5f22bd5cc44911e699c16c40088d4cd6|5f646a7dc44911e6a97b6c40088d4cd6|5fa5b07ac44911e6a2de6c40088d4cd6|5fe65b0fc44911e69df36c40088d4cd6
体育,高中,必修全一册,第二章第四节我国传统的养生理论与方法,60258f40c44911e6b9f96c40088d4cd6|60675838c44911e6a7876c40088d4cd6|60ab9df5c44911e69fee6c40088d4cd6|60ed2e5ec44911e6b6eb6c40088d4cd6|613098f8c44911e6a2e06c40088d4cd6
体育,高中,必修全一册,第五章第一节古代奥林匹克运动会,616f2594c44911e695db6c40088d4cd6|61acff4cc44911e682be6c40088d4cd6|61eb7342c44911e6a5846c40088d4cd6
体育,高中,必修全一册,第五章第三节北京2008——无与伦比的奥运会,6229370fc44911e68a356c40088d4cd6|62678b3dc44911e6ba0e6c40088d4cd6|62a581f8c44911e680d56c40088d4cd6|62e1a55cc44911e6b80c6c40088d4cd6|631f6235c44911e6963e6c40088d4cd6|635b53c0c44911e68f2a6c40088d4cd6|639a9d94c44911e6a4fe6c40088d4cd6|63d9ccdcc44911e683326c40088d4cd6|641842e6c44911e68c1b6c40088d4cd6|6460ec3ac44911e6a77b6c40088d4cd6
体育,高中,必修全一册,第五章第二节现代奥林匹克运动会,649ef8a3c44911e6b1a56c40088d4cd6|64de0c87c44911e6b39f6c40088d4cd6|651b044cc44911e699af6c40088d4cd6|65596766c44911e6996d6c40088d4cd6
体育,高中,必修全一册,第六章第一节源远流长的田径运动,6598792ec44911e6b99b6c40088d4cd6|65d6c9c0c44911e695c16c40088d4cd6|6617ff1ec44911e6b0e16c40088d4cd6
体育,高中,必修全一册,第六章第三节跳跃,66558c26c44911e683fc6c40088d4cd6|6695dba1c44911e688516c40088d4cd6|66d8913dc44911e6ab1c6c40088d4cd6|671d6e57c44911e6b4776c40088d4cd6
体育,高中,必修全一册,第六章第二节跑,675afe63c44911e6a1836c40088d4cd6|6798e09cc44911e682f16c40088d4cd6|67d3d897c44911e6b5c76c40088d4cd6|680deb45c44911e6a86e6c40088d4cd6|684c184cc44911e683f06c40088d4cd6|68889bbdc44911e6b3b26c40088d4cd6
体育,高中,必修全一册,第六章第五节评价指南,68c89debc44911e688986c40088d4cd6|6907d851c44911e69afb6c40088d4cd6
体育,高中,必修全一册,第六章第四节投掷,6942f5ccc44911e6923c6c40088d4cd6|69835efac44911e6a7146c40088d4cd6|69c4e0f0c44911e6bfcd6c40088d4cd6|6a024eebc44911e681d16c40088d4cd6
体育,高中,必修全一册,第四章第一节体育活动中的人际交往,6a49892bc44911e69cae6c40088d4cd6|6a8e58b8c44911e686056c40088d4cd6|6ad23de3c44911e6a4af6c40088d4cd6|6b13f89cc44911e680b96c40088d4cd6
体育,高中,必修全一册,第四章第三节体育道德,6b52491cc44911e680836c40088d4cd6|6b8fb34cc44911e6aebe6c40088d4cd6
体育,高中,必修全一册,第四章第二节体育活动的权利与义务,6bcef957c44911e697ba6c40088d4cd6|6c0a5551c44911e6bae96c40088d4cd6|6c476291c44911e6ac126c40088d4cd6
信息技术,高中,1.1信息及其特征,6c89a7c5c44911e68ca06c40088d4cd6|6cc7e72bc44911e681146c40088d4cd6|6d072c59c44911e686aa6c40088d4cd6|6d433e0cc44911e681966c40088d4cd6|6d80da78c44911e6af856c40088d4cd6
信息技术,高中,1.2日新月异的信息技术,6dc0f221c44911e6be1e6c40088d4cd6|6dfc4f8ac44911e6aff96c40088d4cd6|6e3fc187c44911e6813c6c40088d4cd6|6e80d77ac44911e68e116c40088d4cd6|6ec0deebc44911e6ab306c40088d4cd6|6f02f5e6c44911e683fd6c40088d4cd6|6f482014c44911e69df36c40088d4cd6
信息技术,高中,2.1信息获取的一般过程,6f892461c44911e68d0c6c40088d4cd6|6fcec0cfc44911e69a076c40088d4cd6|70316bfdc44911e688f56c40088d4cd6|708e397dc44911e6ad6a6c40088d4cd6|70d55397c44911e6a2366c40088d4cd6
信息技术,高中,2.2因特网信息的查找,7129a44ac44911e687d46c40088d4cd6|716cd1a8c44911e69ea86c40088d4cd6|71b3a88cc44911e6a67d6c40088d4cd6|71f94d19c44911e6bab06c40088d4cd6|7264e5dec44911e6883a6c40088d4cd6|72a8ac4cc44911e6ba8d6c40088d4cd6
信息技术,高中,2.3文件的下载,72e893a1c44911e691ff6c40088d4cd6|73348185c44911e68f2b6c40088d4cd6|737b8be3c44911e6a4fb6c40088d4cd6|73c57df8c44911e6827d6c40088d4cd6|742087abc44911e6ae056c40088d4cd6|745e497ac44911e6bfec6c40088d4cd6|74a6b88fc44911e684266c40088d4cd6|74f406d7c44911e691b86c40088d4cd6|7543d133c44911e6b9636c40088d4cd6
信息技术,高中,2.4网络数据库的信息检索,758b7f51c44911e6a3f36c40088d4cd6|75cc3ac2c44911e6b9246c40088d4cd6|760d4b4ac44911e6ab466c40088d4cd6|765884cac44911e6bcb56c40088d4cd6|769bf0dec44911e68cff6c40088d4cd6|76e7c630c44911e69ef86c40088d4cd6|7727d880c44911e6acaa6c40088d4cd6|777c8c8cc44911e6bcb76c40088d4cd6
信息技术,高中,3.1信息加工概述,77ba1c70c44911e68dee6c40088d4cd6|7807f9fdc44911e68b7b6c40088d4cd6|78458be6c44911e6a7a86c40088d4cd6|788c3923c44911e68ead6c40088d4cd6
信息技术,高中,3.2信息的编程加工,7900928ac44911e69a8e6c40088d4cd6|79ef87b3c44911e694ad6c40088d4cd6|7a5dca00c44911e6ae226c40088d4cd6|7abd9bb8c44911e690b46c40088d4cd6|7b1260b3c44911e690df6c40088d4cd6
信息技术,高中,3.3信息的智能化加工,7b529380c44911e690f46c40088d4cd6|7b910e07c44911e683596c40088d4cd6|7bd330d9c44911e6aee76c40088d4cd6|7c24f2b3c44911e6a3d46c40088d4cd6|7c76c82ec44911e6a1bf6c40088d4cd6
